Date		Time		Step		Mass (g)	Uair (kPa)	Notes
7/24/2019	9:53:45 AM	small increment	0.340000	4.000000	
7/24/2019	9:53:55 AM	small increment	0.340000	4.000000	
7/24/2019	9:54:05 AM	small increment	0.340000	4.000000	
7/24/2019	9:54:15 AM	small increment	0.340000	4.000000	
7/24/2019	9:54:25 AM	small increment	0.340000	4.000000	
7/24/2019	9:54:35 AM	small increment	0.340000	4.000000	
7/24/2019	9:54:45 AM	small increment	0.350000	4.000000	
7/24/2019	9:54:55 AM	small increment	0.350000	4.000000	
7/24/2019	9:55:05 AM	small increment	0.350000	4.000000	
7/24/2019	9:55:15 AM	small increment	0.350000	4.000000	
7/24/2019	9:55:25 AM	small increment	0.350000	4.000000	
7/24/2019	9:55:35 AM	small increment	0.350000	4.000000	
7/24/2019	9:55:45 AM	small increment	0.360000	4.000000	
7/24/2019	9:55:55 AM	small increment	0.360000	4.000000	
7/24/2019	9:56:05 AM	small increment	0.360000	4.000000	
7/24/2019	9:56:15 AM	small increment	0.360000	4.000000	
7/24/2019	9:56:25 AM	small increment	0.360000	4.000000	
7/24/2019	9:56:35 AM	small increment	0.360000	4.000000	
7/24/2019	9:56:45 AM	small increment	0.360000	4.000000	
7/24/2019	9:56:55 AM	small increment	0.360000	4.000000	
7/24/2019	9:57:05 AM	small increment	0.360000	4.000000	
7/24/2019	9:57:15 AM	small increment	0.370000	4.000000	
7/24/2019	9:57:25 AM	small increment	0.370000	4.000000	
7/24/2019	9:57:35 AM	small increment	0.370000	4.000000	
7/24/2019	9:57:45 AM	small increment	0.370000	4.000000	
7/24/2019	9:57:55 AM	small increment	0.370000	4.000000	
7/24/2019	9:58:05 AM	small increment	0.370000	4.000000	
7/24/2019	9:58:15 AM	small increment	0.380000	4.000000	
7/24/2019	9:58:25 AM	small increment	0.380000	4.000000	
7/24/2019	9:58:35 AM	small increment	0.380000	4.000000	
7/24/2019	9:58:45 AM	small increment	0.380000	4.000000	
7/24/2019	9:58:55 AM	small increment	0.380000	4.000000	
7/24/2019	9:59:06 AM	small increment	0.380000	4.000000	
7/24/2019	9:59:16 AM	small increment	0.380000	4.000000	
7/24/2019	9:59:26 AM	small increment	0.380000	4.000000	
7/24/2019	9:59:36 AM	small increment	0.380000	4.000000	
7/24/2019	9:59:46 AM	small increment	0.390000	4.000000	
7/24/2019	9:59:56 AM	small increment	0.390000	4.000000	
7/24/2019	10:00:06 AM	small increment	0.390000	4.000000	
7/24/2019	10:00:16 AM	small increment	0.390000	4.000000	
7/24/2019	10:00:26 AM	small increment	0.390000	4.000000	
7/24/2019	10:00:36 AM	small increment	0.390000	4.000000	
7/24/2019	10:00:46 AM	small increment	0.390000	4.000000	
7/24/2019	10:00:56 AM	small increment	0.390000	4.000000	
7/24/2019	10:01:06 AM	small increment	0.400000	4.000000	
7/24/2019	10:01:16 AM	small increment	0.400000	4.000000	
7/24/2019	10:01:26 AM	small increment	0.400000	4.000000	
7/24/2019	10:01:36 AM	small increment	0.400000	4.000000	
7/24/2019	10:01:46 AM	small increment	0.400000	4.000000	
7/24/2019	10:01:56 AM	small increment	0.400000	4.000000	
7/24/2019	10:02:06 AM	small increment	0.400000	4.000000	
7/24/2019	10:02:16 AM	small increment	0.410000	4.000000	
7/24/2019	10:02:26 AM	small increment	0.410000	4.000000	
7/24/2019	10:02:36 AM	small increment	0.410000	4.000000	
7/24/2019	10:02:46 AM	small increment	0.410000	4.000000	
