StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       14,      03,   195006,    3.1,   72.7,   -.75,   -.75,  -1.45,   -.75,    246,     15,   -.82,   -.23,   -.74,  -1.18,  -1.08,  -1.01,   -.33,   60.9,   84.5,
       14,      08,   195006,   3.46,   76.6,  -2.76,  -2.76,  -1.46,  -2.76,    354,      6,   -.15,   -.53,  -1.27,  -1.75,  -1.65,  -1.26,    .34,   63.6,   89.5,
       14,      04,   195006,   1.45,   73.5,  -2.13,  -2.13,  -2.44,  -2.13,    272,     17,   -.99,  -1.03,  -1.46,  -1.65,  -1.58,   -1.2,    .37,   58.1,   88.9,
       14,      07,   195006,   1.99,   75.4,   -2.7,   -2.7,  -1.78,   -2.7,    321,      9,    -.6,  -1.13,  -1.53,  -1.94,  -1.66,   -.88,    .52,   60.8,   90.1,
       14,      02,   195006,   1.77,     74,   -.74,  -1.41,  -2.21,  -1.28,    286,     16,  -1.36,     .1,    -.5,   -.83,   -.91,  -1.19,   -.22,   60.1,   87.8,
       14,      09,   195006,   4.72,   74.8,   -.02,  -1.18,   -.05,  -1.12,    300,      6,   -.04,   -.16,   -.76,  -1.15,   -1.2,   -.85,   -.08,   64.3,   85.3,
       14,      05,   195006,   2.89,   75.8,  -2.97,  -2.97,  -2.05,  -2.97,    333,      9,   -.53,   -.21,   -.84,  -1.25,  -1.29,  -1.96,   -.75,   62.8,   88.7,
       14,      07,   195007,   7.24,   73.7,   2.13,   2.13,   6.39,   2.13,    276,      6,   2.45,   1.45,    .73,   -.12,    -.5,   -.21,   1.22,   62.2,   85.3,
       14,      04,   195007,   7.93,   72.6,   2.52,   2.52,   7.57,   2.52,    246,     10,   2.68,   1.41,    .96,    .35,   -.03,    .27,   1.22,   60.5,   84.6,
       14,      02,   195007,   8.89,   72.6,   2.03,   2.03,    6.1,   2.03,    255,     20,   2.19,   1.08,   1.35,    .74,    .34,    .17,    .29,   61.6,   83.7,
       14,      01,   195007,   5.18,   71.7,   1.77,   1.77,   3.75,    .89,    224,     17,   1.43,    .19,   -.08,   -.45,   -.77,   -.51,    .42,   59.3,   84.1,
       14,      08,   195007,   8.38,   74.7,   1.56,   -.92,   4.67,   1.09,    307,      7,    2.8,   1.61,    .92,   -.05,   -.42,   -.57,    .65,     64,   85.4,
       14,      06,   195007,  10.59,   71.5,   2.06,   2.06,   6.17,   2.06,    226,     24,   2.02,   1.53,   1.22,    .58,    .25,    .12,    .07,     62,   81.1,
       14,      03,   195007,   9.34,   70.6,   1.86,   1.86,   5.59,   1.86,    204,     30,   1.81,   1.04,   1.01,    .28,    .04,   -.01,    .17,   60.6,   80.6,
       14,      05,   195007,   9.51,   73.7,   1.75,   -.91,   5.25,    1.3,    283,     13,   2.26,   1.44,   1.29,    .56,    .18,   -.42,   -.34,     63,   84.4,
       14,      09,   195007,  11.39,   73.2,    2.3,    2.3,   6.91,    2.3,    268,     14,    2.5,   1.86,   1.33,    .44,    .03,   -.08,    .01,   63.9,   82.6,
       14,      01,   195008,   5.18,   69.5,   3.44,   3.44,   5.57,   3.44,    171,     31,    1.7,   2.09,   1.02,    .13,    .14,   -.33,    .87,   57.1,   81.9,
       14,      06,   195008,   6.93,     71,   3.35,   3.35,    4.5,   3.35,    217,     31,   1.37,   2.57,   1.96,   1.07,    .94,    .62,    .53,     61,     81,
       14,      07,   195008,   5.12,   71.9,   3.89,   3.89,   5.93,   3.89,    228,     14,   1.97,   3.08,   1.96,    .78,    .46,    .28,   1.33,   59.6,   84.1,
       14,      03,   195008,   5.17,   70.2,   2.49,   2.49,   2.46,   2.49,    196,     35,    .66,   1.83,   1.16,    .48,    .41,    .27,    .34,   59.9,   80.5,
       14,      02,   195008,    6.7,   70.8,   3.82,   3.82,      6,   3.82,    211,     31,   1.99,   2.68,    1.7,    1.3,   1.12,    .82,    .85,   59.8,   81.8,
       14,      09,   195008,   5.45,   72.5,   3.16,   3.16,   3.29,   3.16,    254,     21,    .97,    2.6,      2,    .76,    .64,    .42,    .25,   62.6,   82.4,
       14,      05,   195008,    6.3,   71.8,   3.36,   3.36,   5.37,   3.36,    235,     24,   1.71,   2.76,   1.91,   1.18,    .94,    .45,    .22,   61.6,   82.1,
       14,      08,   195008,    5.7,   73.1,   2.83,   2.83,   4.31,   2.83,    267,     16,   1.37,   2.69,   1.96,    .59,    .37,    .12,    .69,   62.2,     84,
       14,      04,   195008,   6.21,   70.3,   4.97,   4.97,   8.11,   4.97,    188,     23,   2.36,   3.09,   2.11,   1.28,   1.05,    .65,   1.71,   58.6,     82,
       14,      05,   195009,    1.2,   66.4,   2.85,   2.85,   -.51,   2.58,    124,     82,  -1.12,    .73,    2.1,   1.01,    .66,    .39,    .24,   54.6,   78.2,
       14,      03,   195009,   2.24,   64.7,   2.07,   2.07,   -.49,   1.79,     94,    103,   -.73,   -.09,   1.15,    .43,    .12,      0,    .36,   52.6,   76.8,
       14,      01,   195009,    .62,   63.5,   -.25,   2.83,   -.76,   2.47,     75,    120,  -1.09,    .92,   1.51,    .03,   -.03,   -.23,    .82,   50.8,   76.2,
       14,      02,   195009,   1.88,   65.3,   3.57,   3.57,    .42,   3.57,    106,     97,   -.44,   1.23,    2.2,   1.27,    .98,    .77,    .87,   52.7,   77.9,
       14,      04,   195009,    .61,   64.2,   4.65,   4.65,    .59,   4.65,     83,    107,  -1.06,   1.69,   3.01,   1.19,    .88,    .67,   1.68,   51.8,   76.5,
       14,      08,   195009,   1.27,   67.7,   -.18,   2.36,   -.53,   2.08,    143,     62,    -.9,    .57,   1.94,    .55,    .07,   -.19,    .66,   56.4,     79,
       14,      07,   195009,   1.32,   65.9,   3.78,   3.78,     .9,   3.78,    103,     76,   -.27,   1.42,   2.59,    .92,    .43,    .25,   1.38,   54.2,   77.5,
       14,      06,   195009,   1.62,     66,   -.38,   2.62,  -1.13,   2.11,    117,     87,  -1.27,    .27,    1.6,    .85,    .48,    .48,    .46,   54.8,   77.1,
       14,      09,   195009,   1.72,   67.6,   -.26,   2.58,   -.77,    2.2,    144,     66,  -1.02,   -.06,   1.61,    .61,    .22,   -.01,    .27,   57.1,     78,
       14,      04,   195010,    .88,   59.4,   4.16,   4.16,   -.05,   4.08,     25,    198,   -.02,    -.9,   1.14,    1.3,    .82,    .48,   1.66,   42.7,   76.2,
       14,      02,   195010,   2.35,   59.4,    3.6,    3.6,    1.2,    3.6,     32,    206,    .57,   -.01,    1.2,   1.54,   1.09,    .77,    .97,   44.6,   74.2,
       14,      03,   195010,   2.04,   60.4,   1.72,   1.72,   -.42,    1.2,     45,    187,   -.19,   -.75,   -.19,     .6,    .07,   -.11,    .37,   46.1,   74.6,
       14,      09,   195010,    .71,     64,     -1,   1.55,   -2.3,     .2,     87,    118,  -1.42,  -1.74,   -.71,    .55,   -.07,   -.34,    .17,   50.3,   77.6,
       14,      01,   195010,    .41,   58.4,   -.76,   2.01,  -1.58,    .97,     19,    224,   -.71,  -1.41,    .36,    .12,   -.19,   -.48,    .77,   41.2,   75.5,
       14,      06,   195010,      1,   62.4,  -1.03,   1.66,  -2.09,    .27,     64,    145,  -1.12,  -1.73,   -.26,    .73,    .26,    .04,    .38,   48.6,   76.2,
       14,      07,   195010,    .95,   61.4,   3.21,   3.21,   -.54,   2.94,     40,    151,   -.08,   -.39,    .93,   1.02,    .39,    .03,   1.39,   45.1,   77.8,
       14,      05,   195010,   1.82,   61.4,   2.52,   2.52,    -.1,   2.16,     50,    161,    .04,   -.79,    .59,   1.22,    .66,    .37,    .31,     47,   75.8,
       14,      08,   195010,    .62,   63.1,   -.72,   1.56,  -1.69,    .52,     68,    127,  -1.16,  -1.44,   -.03,    .58,   -.16,   -.44,    .64,   48.4,   77.8,
       14,      01,   195011,    .08,   37.7,  -1.06,   1.42,  -1.16,   -.08,      0,    819,  -1.13,  -1.36,  -2.01,    .11,   -.51,    -.5,     .5,   21.9,   53.5,
       14,      07,   195011,    .13,   40.8,   2.57,   2.57,   -.95,   1.87,      0,    726,   -.76,    -.6,   -.72,    1.3,    .33,    .04,   1.19,   24.5,   57.1,
       14,      06,   195011,    .19,   39.5,  -1.48,    .93,  -1.66,  -1.06,      0,    765,   -1.4,  -1.75,  -2.43,    .59,    .05,      0,    .23,   27.6,   51.5,
       14,      08,   195011,    .24,     41,  -1.01,   1.04,  -1.09,   -.44,      0,    720,   -.88,  -1.49,   -1.7,    .72,   -.32,   -.44,     .3,   26.5,   55.4,
       14,      09,   195011,    .18,   41.9,  -1.49,    .79,  -1.78,  -1.21,      0,    693,  -1.44,     -2,  -2.25,    .38,   -.33,   -.34,    -.1,   28.6,   55.1,
       14,      03,   195011,     .5,   37.7,   1.35,   1.35,   -.56,    .56,      0,    819,   -.83,   -.83,  -1.18,    .34,    -.1,   -.14,    .24,   25.5,     50,
       14,      05,   195011,     .2,   39.5,      2,      2,   -.77,   1.29,      0,    765,   -.95,   -.63,  -1.25,   1.11,    .55,    .38,    .02,   25.9,   53.2,
       14,      02,   195011,    .21,   37.4,   3.16,   3.16,   -.22,   3.01,      0,    828,   -.95,    -.1,   -.42,   1.19,    .94,    .79,    .79,   23.9,     51,
       14,      04,   195011,     .1,   38.6,   3.47,   3.47,   -.78,   3.04,      0,    792,   -.89,   -.62,  -1.33,   1.43,    .67,    .48,   1.45,   22.4,   54.7,
       14,      04,   195012,    .05,   33.9,   2.85,   2.85,   -.78,   2.07,      0,    964,  -1.34,  -1.65,   -.99,   2.14,    .73,    .47,   1.62,   18.2,   49.6,
       14,      05,   195012,    .07,   32.1,   1.49,   1.49,   -.91,    .39,      0,   1020,  -1.62,  -1.69,  -1.05,   1.44,     .6,    .26,   -.04,   18.3,   45.9,
       14,      03,   195012,    .07,   28.1,    .85,    .85,   -1.1,   -.41,      0,   1144,  -1.78,  -1.73,  -1.32,    .55,   -.06,   -.33,    .14,   15.3,     41,
       14,      01,   195012,    .08,   32.9,  -1.29,    .94,  -1.01,   -.88,      0,    995,  -1.29,   -1.9,  -1.72,    .61,   -.47,   -.51,    .53,   17.8,   47.9,
       14,      02,   195012,    .05,     30,   2.71,   2.71,   -.36,   2.37,      0,   1085,  -1.43,  -1.73,   -.49,   1.63,      1,    .73,    .83,   16.1,   43.7,
       14,      06,   195012,    .06,   30.9,  -1.97,  -1.97,  -1.92,  -1.97,      0,   1057,  -1.92,  -2.73,  -2.19,    .54,    .06,   -.25,    .17,     18,   43.8,
       14,      07,   195012,    .03,     35,   1.96,   1.96,  -1.03,    .83,      0,    930,  -1.69,  -1.53,   -.97,   1.63,    .45,    .01,   1.26,   19.1,   50.9,
       14,      08,   195012,    .08,   33.4,  -1.35,  -1.35,  -1.34,  -1.35,      0,    980,  -1.71,   -1.6,  -1.77,     .8,   -.22,    -.6,    .33,     19,   47.8,
       14,      09,   195012,    .05,     33,  -1.99,  -1.99,  -1.96,  -1.99,      0,    992,  -2.47,  -2.31,  -2.34,    .28,   -.33,   -.61,   -.08,   19.6,   46.4,
       14,      02,   195101,    .56,   25.1,   2.67,   2.67,     .7,   2.54,      0,   1237,    .21,   -.82,   -1.4,    .62,   1.27,    .81,    .61,     13,   37.2,
       14,      07,   195101,    .92,   28.6,   2.13,   2.13,   1.12,    1.4,      0,   1128,   1.26,    .18,    -.5,     .6,    .81,    .22,   1.22,   15.7,   41.6,
       14,      06,   195101,    .84,   29.6,  -1.97,  -1.97,   -.62,  -1.97,      0,   1097,    .08,   -1.4,  -3.09,  -1.18,    .23,    -.2,    -.2,   18.5,   40.8,
       14,      04,   195101,    .77,   26.4,   2.89,   2.89,   1.01,   2.45,      0,   1197,   1.15,     .1,   -.62,    .82,    1.1,    .62,   1.63,   13.6,   39.2,
       14,      08,   195101,    .67,   31.5,   -1.3,   -1.3,   -.27,   -1.3,      0,   1039,    .24,   -.84,  -1.33,   -.72,    .15,    -.5,      0,   19.1,   43.8,
       14,      01,   195101,    .43,   26.7,  -1.19,     .8,   -.11,   -.95,      0,   1187,    .42,   -.53,  -1.39,   -.12,   -.16,   -.46,    .45,   12.9,   40.6,
       14,      03,   195101,    .61,   26.7,    .73,    .73,   -.09,   -.52,      0,   1187,   -.16,  -1.41,  -1.79,   -.92,     .2,   -.31,   -.21,   15.2,   38.3,
       14,      05,   195101,    .62,   28.4,    1.4,    1.4,    .19,    .38,      0,   1135,    .23,   -.84,  -1.43,   -.11,     .9,    .34,   -.28,   16.3,   40.4,
       14,      09,   195101,   1.13,   32.9,  -1.92,  -1.92,   -.41,  -1.92,      0,    995,    .21,  -1.31,  -2.25,   -1.6,   -.03,   -.55,   -.48,   21.3,   44.4,
       14,      08,   195102,   1.68,   37.8,    .27,    -.9,    .81,   -.34,      0,    762,    .93,    .74,    .03,  -1.47,    .65,   -.31,    .06,   24.5,   51.1,
       14,      01,   195102,    .63,     34,  -1.01,    .79,     .2,   -.79,      0,    868,    .41,     .4,   -.21,  -1.89,    .01,   -.58,    .49,   19.4,   48.7,
       14,      09,   195102,   3.13,   38.2,    .73,   -.99,   2.19,    .11,      0,    750,   1.51,   1.15,    .19,  -1.74,    .38,    -.3,   -.38,   26.1,   50.3,
       14,      06,   195102,   2.11,   34.7,    .46,  -1.31,   1.38,    -.6,      0,    848,    1.1,    .73,    -.3,  -2.02,    .47,   -.03,   -.17,   23.2,   46.2,
       14,      02,   195102,    1.8,   33.1,   3.34,   3.34,   2.84,   3.34,      0,    893,   1.46,   1.25,     .4,   -.24,   1.23,    .98,    .78,   20.3,   45.8,
       14,      04,   195102,    .75,   35.1,   2.87,   2.87,    .84,   2.67,      0,    837,    .64,   1.04,    .36,  -1.01,   1.42,    .68,   1.69,   20.2,   49.9,
       14,      05,   195102,   1.46,   34.7,   1.69,   1.69,   1.31,   1.12,      0,    848,    .86,    .69,   -.04,  -1.16,   1.05,    .51,   -.23,   22.4,     47,
       14,      03,   195102,    1.5,   31.9,   1.14,   1.14,   1.44,    .43,      0,    927,    .71,    .38,   -.57,  -1.37,    .14,   -.24,   -.18,   20.4,   43.4,
       14,      07,   195102,    .79,   37.7,   2.06,   2.06,    .44,   1.45,      0,    764,    .61,   1.04,    .36,   -.56,   1.32,    .35,   1.25,   22.3,   53.1,
       14,      07,   195103,     .8,   39.8,   1.81,   1.81,   -.12,   1.12,      0,    781,    .02,    .14,    .51,   -.38,   1.59,    .52,    1.1,     24,   55.6,
       14,      02,   195103,   1.82,   35.5,   3.36,   3.36,   1.09,   3.36,      0,    915,    .51,   1.01,    .95,    .27,   1.71,   1.18,    .76,   22.3,   48.7,
       14,      01,   195103,    .51,   35.4,  -1.26,  -1.26,  -1.07,  -1.26,      0,    918,   -.58,   -.38,   -.26,  -1.52,    .43,   -.56,    .12,   20.3,   50.5,
       14,      04,   195103,    .54,   36.6,   2.47,   2.47,   -.32,    2.1,      0,    880,   -.38,   -.09,    .29,   -.57,   1.89,    .72,   1.42,   20.9,   52.3,
       14,      05,   195103,   1.71,   37.4,    1.7,    1.7,    .54,   1.23,      0,    856,    .34,     .6,    .56,   -.37,   1.43,    .69,   -.21,   24.5,   50.2,
       14,      09,   195103,   1.34,   41.9,    .37,  -1.18,   -.86,   -.46,      0,    716,   -.86,    .39,    .32,  -1.65,    .33,   -.26,    -.5,   29.8,   53.9,
       14,      03,   195103,   2.99,   35.5,   1.61,   1.61,   1.78,    1.4,      0,    915,    .83,    .94,    .75,   -.48,     .7,    .09,   -.09,   23.8,   47.1,
       14,      08,   195103,   1.38,   40.1,    .17,   -.88,   -.21,   -.37,      0,    772,    .02,    .41,    .38,  -1.04,    .77,   -.11,   -.02,   26.8,   53.5,
       14,      06,   195103,   1.99,   38.1,    .45,  -1.14,    .12,   -.33,      0,    834,   -.08,    .45,    .32,  -1.55,    .58,    .11,   -.23,   26.6,   49.6,
       14,      08,   195104,   2.71,   52.1,    .45,    .45,    .87,    .45,      5,    392,    .35,    .15,    .38,   -.32,   -.34,    .27,    .07,   39.8,   64.4,
       14,      03,   195104,   3.07,   48.4,    1.8,    1.8,   1.06,    1.8,      0,    498,    .15,    .54,    .66,   -.28,   -.36,    .36,    .05,   38.2,   58.6,
       14,      04,   195104,   1.63,   48.2,   2.48,   2.48,    .78,   2.34,      0,    504,    .04,   -.34,   -.17,   -.49,    .48,    .89,   1.48,   34.3,   62.2,
       14,      09,   195104,   2.51,   52.7,    .24,  -1.15,   -.28,   -.52,      0,    374,    -.5,   -.95,   -.09,  -1.19,  -1.39,   -.09,   -.52,   42.2,   63.2,
       14,      06,   195104,   2.66,   50.2,    .42,     -1,    .05,   -.15,      0,    444,   -.27,   -.33,    .08,  -1.11,   -.96,    .21,   -.15,   40.2,   60.1,
       14,      02,   195104,   3.53,   48.6,    3.9,    3.9,   2.66,    3.9,      0,    492,    .96,    .87,   1.27,    .44,    1.1,   1.57,    .97,   36.9,   60.2,
       14,      05,   195104,   3.36,   49.9,   2.19,   2.19,   1.99,   2.19,      0,    453,    .76,    .62,    .78,    .03,    .38,   1.09,   -.04,   38.5,   61.2,
       14,      01,   195104,   1.97,   47.3,    .22,   -.91,    .65,   -.44,      0,    531,    .13,    -.3,   -.23,   -.77,   -.33,   -.28,    .15,   33.4,   61.2,
       14,      07,   195104,   1.32,   50.8,   1.69,   1.69,    .22,   1.06,      0,    426,   -.11,   -.21,    -.1,   -.37,    .33,    .64,   1.06,   36.4,   65.1,
       14,      04,   195105,   5.28,   61.3,   3.49,   3.49,    3.8,   3.49,     47,    162,   1.46,   1.19,    .84,    .82,    .01,   1.64,   1.65,   48.2,   74.3,
       14,      09,   195105,   6.05,   65.7,    .56,   -.68,   1.05,     .4,    104,     82,    .58,    .05,   -.33,   -.24,  -1.61,    .16,   -.45,   54.4,     77,
       14,      01,   195105,   4.44,   60.8,    .73,    .73,   1.61,    .73,     46,    177,    .88,    .71,    .41,    .27,   -.76,    .11,   -.02,   47.8,   73.8,
       14,      07,   195105,   6.75,   63.3,   3.18,   3.18,   4.98,   3.18,     70,    123,   1.92,   1.62,   1.38,   1.29,    .71,   1.75,   1.47,   50.1,   76.5,
       14,      05,   195105,   6.85,   63.9,   3.28,   3.28,   3.95,   3.28,     86,    120,   1.38,   1.51,   1.32,   1.12,    .29,   1.49,    .16,   52.5,   75.3,
       14,      08,   195105,   8.28,   64.7,   1.98,   1.98,   4.76,   1.98,     91,    101,   1.72,   1.66,   1.34,   1.15,    .02,   1.33,    .28,   53.4,     76,
       14,      02,   195105,   5.63,   63.4,   4.33,   4.33,   2.51,   4.33,     84,    134,    .95,   1.22,   1.17,   1.16,    .66,   1.52,   1.04,   51.2,   75.6,
       14,      06,   195105,   6.81,   64.5,   1.13,   1.13,   2.25,   1.13,     94,    110,    .95,    .54,    .43,    .23,  -1.27,    .55,   -.01,   53.2,   75.8,
       14,      03,   195105,   6.39,   63.6,   2.39,   2.39,   2.32,   2.39,     85,    128,    .86,    .69,    .91,    .62,    -.2,    .52,    .16,   51.9,   75.2,
       14,      08,   195106,    8.7,   70.9,   3.59,   3.59,   5.43,   3.59,    203,     26,   1.99,   2.31,   2.37,   2.13,   1.24,    2.1,    .73,   59.9,   81.8,
       14,      03,   195106,  12.21,   67.8,   4.35,   4.35,   6.64,   4.35,    137,     53,   2.65,   2.28,   2.12,   2.18,   1.39,   1.64,    .61,   57.2,   78.4,
       14,      02,   195106,  10.28,   66.9,   6.42,   6.42,    7.6,   6.42,    133,     76,    2.5,   2.39,   2.57,   2.63,   2.12,   2.61,   1.44,   55.8,     78,
       14,      04,   195106,   9.92,   65.6,   6.59,   6.59,  10.38,   6.59,    110,     92,   2.79,   2.87,   3.07,   2.84,   2.28,   3.09,   2.43,   54.1,   77.2,
       14,      01,   195106,   7.42,   64.1,   2.73,   2.73,   6.23,   2.73,     88,    115,   2.24,   1.96,   1.99,    1.7,    .97,    1.8,    .35,   52.4,   75.7,
       14,      06,   195106,  10.24,     69,    2.5,    2.5,   4.46,    2.5,    157,     37,   1.98,   1.76,    1.5,   1.43,    .36,   1.25,    .55,     59,   79.1,
       14,      07,   195106,   6.27,   68.3,   4.89,   4.89,   6.12,   4.89,    152,     53,   2.01,   2.53,   2.46,   2.31,   1.65,   2.68,   1.56,   56.1,   80.5,
       14,      09,   195106,  11.01,   71.4,    2.3,    2.3,   5.39,    2.3,    209,     17,   1.93,   1.53,   1.24,   1.14,    .06,    .93,    .11,   61.5,   81.4,
       14,      05,   195106,   9.74,   68.7,   5.09,   5.09,   6.45,   5.09,    162,     51,   2.23,    2.4,   2.69,   2.55,   1.75,    2.6,    .78,   57.9,   79.5,
       14,      03,   195107,   8.69,   74.6,    5.6,    5.6,   5.09,    5.6,    308,     11,   1.66,   2.63,   2.53,   2.55,   2.02,    1.6,   1.14,   64.1,   85.1,
