 ******* Program HYDRUS
 ******* 
 Esperance                                                               
 Date:  27. 4.    Time:  11:56:12
 Units: L = cm   , T = sec  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

  104558.0000  0.00000E+00  0.94040E-37  0.18430E-12  0.00000E+00 -0.27869E-06  0.00000E+00  0.83173E-32  0.10437E-06  0.00000E+00 -0.72494E+00 -0.21944E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66585E+00  0.00000E+00  0.25633E-05    420  0.00000E+00      0.000
  105158.0000  0.00000E+00  0.94040E-37  0.22662E-11  0.00000E+00 -0.27533E-06  0.00000E+00  0.83737E-32  0.10573E-06  0.00000E+00 -0.72510E+00 -0.21994E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66568E+00  0.00000E+00  0.25646E-05    421  0.00000E+00      0.000
  105758.0000  0.00000E+00  0.94040E-37 -0.15610E-11  0.00000E+00 -0.27196E-06  0.00000E+00  0.84301E-32  0.10479E-06  0.00000E+00 -0.72526E+00 -0.22042E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66552E+00  0.00000E+00  0.25646E-05    422  0.00000E+00      0.000
  106358.0000  0.00000E+00  0.94040E-37  0.82512E-12  0.00000E+00 -0.26860E-06  0.00000E+00  0.84866E-32  0.10529E-06  0.00000E+00 -0.72543E+00 -0.22090E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66536E+00  0.00000E+00  0.25651E-05    423  0.00000E+00      0.000
  106958.0000  0.00000E+00  0.94040E-37 -0.18119E-12  0.00000E+00 -0.26534E-06  0.00000E+00  0.85430E-32  0.10518E-06  0.00000E+00 -0.72559E+00 -0.22138E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66520E+00  0.00000E+00  0.25651E-05    424  0.00000E+00      0.000
  107558.0000  0.00000E+00  0.94040E-37 -0.54046E-12  0.00000E+00 -0.26219E-06  0.00000E+00  0.85994E-32  0.10486E-06  0.00000E+00 -0.72574E+00 -0.22185E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66504E+00  0.00000E+00  0.25651E-05    425  0.00000E+00      0.000
  108158.0000  0.00000E+00  0.94040E-37  0.65814E-12  0.00000E+00 -0.25905E-06  0.00000E+00  0.86558E-32  0.10525E-06  0.00000E+00 -0.72590E+00 -0.22232E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66489E+00  0.00000E+00  0.25655E-05    426  0.00000E+00      0.000
  108758.0000  0.00000E+00  0.94040E-37  0.52847E-13  0.00000E+00 -0.25601E-06  0.00000E+00  0.87123E-32  0.10528E-06  0.00000E+00 -0.72605E+00 -0.22278E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66473E+00  0.00000E+00  0.25656E-05    427  0.00000E+00      0.000
  109358.0000  0.00000E+00  0.94040E-37 -0.12088E-11  0.00000E+00 -0.25297E-06  0.00000E+00  0.87687E-32  0.10456E-06  0.00000E+00 -0.72620E+00 -0.22323E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66458E+00  0.00000E+00  0.25656E-05    428  0.00000E+00      0.000
  109958.0000  0.00000E+00  0.94040E-37  0.12457E-11  0.00000E+00 -0.25004E-06  0.00000E+00  0.88251E-32  0.10531E-06  0.00000E+00 -0.72635E+00 -0.22368E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66443E+00  0.00000E+00  0.25663E-05    429  0.00000E+00      0.000
  110290.0000  0.00000E+00  0.94040E-37  0.14433E-12  0.00000E+00 -0.24841E-06  0.00000E+00  0.88563E-32  0.10535E-06  0.00000E+00 -0.72644E+00 -0.22393E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66435E+00  0.00000E+00  0.25663E-05    430  0.00000E+00      0.000
  110622.0000  0.00000E+00  0.94040E-37 -0.20290E-11  0.00000E+00 -0.24678E-06  0.00000E+00  0.88876E-32  0.10468E-06  0.00000E+00 -0.72652E+00 -0.22418E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66427E+00  0.00000E+00  0.25663E-05    431  0.00000E+00      0.000
  111222.0000  0.00000E+00  0.94040E-37 -0.18554E-11  0.00000E+00 -0.24396E-06  0.00000E+00  0.89440E-32  0.10357E-06  0.00000E+00 -0.72666E+00 -0.22462E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66412E+00  0.00000E+00  0.25663E-05    432  0.00000E+00      0.000
  111822.0000  0.00000E+00  0.94040E-37  0.28422E-13  0.00000E+00 -0.24113E-06  0.00000E+00  0.90004E-32  0.10358E-06  0.00000E+00 -0.72681E+00 -0.22505E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66398E+00  0.00000E+00  0.25664E-05    433  0.00000E+00      0.000
  112422.0000  0.00000E+00  0.94040E-37 -0.45608E-12  0.00000E+00 -0.23831E-06  0.00000E+00  0.90568E-32  0.10331E-06  0.00000E+00 -0.72695E+00 -0.22548E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66383E+00  0.00000E+00  0.25664E-05    434  0.00000E+00      0.000
  113022.0000  0.00000E+00  0.94040E-37 -0.65459E-12  0.00000E+00 -0.23560E-06  0.00000E+00  0.91132E-32  0.10292E-06  0.00000E+00 -0.72709E+00 -0.22591E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66369E+00  0.00000E+00  0.25664E-05    435  0.00000E+00      0.000
  113592.2000  0.00000E+00  0.94040E-37  0.12181E-11  0.00000E+00 -0.23310E-06  0.00000E+00  0.91669E-32  0.10361E-06  0.00000E+00 -0.72723E+00 -0.22631E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66356E+00  0.00000E+00  0.25671E-05    436  0.00000E+00      0.000
  114162.4000  0.00000E+00  0.94040E-37  0.10649E-11  0.00000E+00 -0.23060E-06  0.00000E+00  0.92205E-32  0.10422E-06  0.00000E+00 -0.72736E+00 -0.22671E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66343E+00  0.00000E+00  0.25677E-05    437  0.00000E+00      0.000
  114732.6000  0.00000E+00  0.94040E-37 -0.59019E-12  0.00000E+00 -0.22811E-06  0.00000E+00  0.92741E-32  0.10388E-06  0.00000E+00 -0.72749E+00 -0.22710E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66330E+00  0.00000E+00  0.25677E-05    438  0.00000E+00      0.000
  115302.8000  0.00000E+00  0.94040E-37  0.14504E-11  0.00000E+00 -0.22572E-06  0.00000E+00  0.93277E-32  0.10471E-06  0.00000E+00 -0.72762E+00 -0.22749E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66317E+00  0.00000E+00  0.25685E-05    439  0.00000E+00      0.000
  115873.0000  0.00000E+00  0.94040E-37 -0.13181E-11  0.00000E+00 -0.22333E-06  0.00000E+00  0.93814E-32  0.10396E-06  0.00000E+00 -0.72774E+00 -0.22788E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66304E+00  0.00000E+00  0.25685E-05    440  0.00000E+00      0.000
  116443.2000  0.00000E+00  0.94040E-37  0.86775E-12  0.00000E+00 -0.22094E-06  0.00000E+00  0.94350E-32  0.10445E-06  0.00000E+00 -0.72787E+00 -0.22826E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66292E+00  0.00000E+00  0.25690E-05    441  0.00000E+00      0.000
  117013.4000  0.00000E+00  0.94040E-37  0.42766E-12  0.00000E+00 -0.21866E-06  0.00000E+00  0.94886E-32  0.10470E-06  0.00000E+00 -0.72799E+00 -0.22864E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66279E+00  0.00000E+00  0.25692E-05    442  0.00000E+00      0.000
  117583.6000  0.00000E+00  0.94040E-37 -0.51026E-12  0.00000E+00 -0.21638E-06  0.00000E+00  0.95422E-32  0.10441E-06  0.00000E+00 -0.72812E+00 -0.22902E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66267E+00  0.00000E+00  0.25692E-05    443  0.00000E+00      0.000
  118153.8000  0.00000E+00  0.94040E-37  0.10942E-11  0.00000E+00 -0.21410E-06  0.00000E+00  0.95958E-32  0.10503E-06  0.00000E+00 -0.72824E+00 -0.22939E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66255E+00  0.00000E+00  0.25699E-05    444  0.00000E+00      0.000
  118724.0000  0.00000E+00  0.94040E-37  0.87974E-12  0.00000E+00 -0.21193E-06  0.00000E+00  0.96495E-32  0.10553E-06  0.00000E+00 -0.72836E+00 -0.22976E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66243E+00  0.00000E+00  0.25704E-05    445  0.00000E+00      0.000
  119324.0000  0.00000E+00  0.94040E-37  0.31042E-12  0.00000E+00 -0.20965E-06  0.00000E+00  0.97059E-32  0.10572E-06  0.00000E+00 -0.72849E+00 -0.23015E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66230E+00  0.00000E+00  0.25705E-05    446  0.00000E+00      0.000
  119924.0000  0.00000E+00  0.94040E-37 -0.47473E-12  0.00000E+00 -0.20737E-06  0.00000E+00  0.97623E-32  0.10543E-06  0.00000E+00 -0.72861E+00 -0.23053E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66217E+00  0.00000E+00  0.25705E-05    447  0.00000E+00      0.000
  120524.0000  0.00000E+00  0.94040E-37  0.65503E-12  0.00000E+00 -0.20509E-06  0.00000E+00  0.98187E-32  0.10583E-06  0.00000E+00 -0.72873E+00 -0.23091E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66205E+00  0.00000E+00  0.25709E-05    448  0.00000E+00      0.000
  121124.0000  0.00000E+00  0.94040E-37  0.56977E-12  0.00000E+00 -0.20292E-06  0.00000E+00  0.98752E-32  0.10617E-06  0.00000E+00 -0.72886E+00 -0.23128E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66193E+00  0.00000E+00  0.25713E-05    449  0.00000E+00      0.000
  121724.0000  0.00000E+00  0.94040E-37  0.40057E-12  0.00000E+00 -0.20086E-06  0.00000E+00  0.99316E-32  0.10641E-06  0.00000E+00 -0.72898E+00 -0.23165E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66181E+00  0.00000E+00  0.25715E-05    450  0.00000E+00      0.000
  122324.0000  0.00000E+00  0.94040E-37 -0.87841E-12  0.00000E+00 -0.19869E-06  0.00000E+00  0.99880E-32  0.10588E-06  0.00000E+00 -0.72910E+00 -0.23202E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66169E+00  0.00000E+00  0.25715E-05    451  0.00000E+00      0.000
  122924.0000  0.00000E+00  0.94040E-37 -0.61062E-12  0.00000E+00 -0.19663E-06  0.00000E+00  0.10044E-31  0.10551E-06  0.00000E+00 -0.72921E+00 -0.23239E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66157E+00  0.00000E+00  0.25715E-05    452  0.00000E+00      0.000
  123524.0000  0.00000E+00  0.94040E-37 -0.74385E-12  0.00000E+00 -0.19456E-06  0.00000E+00  0.10101E-31  0.10507E-06  0.00000E+00 -0.72933E+00 -0.23275E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66146E+00  0.00000E+00  0.25715E-05    453  0.00000E+00      0.000
  124124.0000  0.00000E+00  0.94040E-37 -0.24158E-12  0.00000E+00 -0.19250E-06  0.00000E+00  0.10157E-31  0.10492E-06  0.00000E+00 -0.72945E+00 -0.23311E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66134E+00  0.00000E+00  0.25715E-05    454  0.00000E+00      0.000
  124724.0000  0.00000E+00  0.94040E-37  0.49694E-12  0.00000E+00 -0.19055E-06  0.00000E+00  0.10214E-31  0.10522E-06  0.00000E+00 -0.72956E+00 -0.23347E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66123E+00  0.00000E+00  0.25718E-05    455  0.00000E+00      0.000
  125324.0000  0.00000E+00  0.94040E-37  0.33262E-12  0.00000E+00 -0.18859E-06  0.00000E+00  0.10270E-31  0.10542E-06  0.00000E+00 -0.72967E+00 -0.23382E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66111E+00  0.00000E+00  0.25720E-05    456  0.00000E+00      0.000
  125924.0000  0.00000E+00  0.94040E-37 -0.14611E-12  0.00000E+00 -0.18664E-06  0.00000E+00  0.10327E-31  0.10533E-06  0.00000E+00 -0.72978E+00 -0.23417E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66100E+00  0.00000E+00  0.25720E-05    457  0.00000E+00      0.000
  126225.5000  0.00000E+00  0.94040E-37  0.41300E-12  0.00000E+00 -0.18566E-06  0.00000E+00  0.10355E-31  0.10546E-06  0.00000E+00 -0.72984E+00 -0.23435E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66094E+00  0.00000E+00  0.25721E-05    458  0.00000E+00      0.000
  126527.0000  0.00000E+00  0.94040E-37 -0.72564E-12  0.00000E+00 -0.18468E-06  0.00000E+00  0.10383E-31  0.10524E-06  0.00000E+00 -0.72990E+00 -0.23452E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66089E+00  0.00000E+00  0.25721E-05    459  0.00000E+00      0.000
  127127.0000  0.00000E+00  0.94040E-37 -0.19935E-11  0.00000E+00 -0.18284E-06  0.00000E+00  0.10440E-31  0.10404E-06  0.00000E+00 -0.73001E+00 -0.23487E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66078E+00  0.00000E+00  0.25721E-05    460  0.00000E+00      0.000
  127727.0000  0.00000E+00  0.94040E-37 -0.34817E-12  0.00000E+00 -0.18099E-06  0.00000E+00  0.10496E-31  0.10383E-06  0.00000E+00 -0.73011E+00 -0.23521E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66067E+00  0.00000E+00  0.25721E-05    461  0.00000E+00      0.000
  128327.0000  0.00000E+00  0.94040E-37 -0.57065E-12  0.00000E+00 -0.17915E-06  0.00000E+00  0.10553E-31  0.10349E-06  0.00000E+00 -0.73022E+00 -0.23555E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66056E+00  0.00000E+00  0.25721E-05    462  0.00000E+00      0.000
  128927.0000  0.00000E+00  0.94040E-37  0.74696E-12  0.00000E+00 -0.17741E-06  0.00000E+00  0.10609E-31  0.10394E-06  0.00000E+00 -0.73033E+00 -0.23589E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66046E+00  0.00000E+00  0.25726E-05    463  0.00000E+00      0.000
  129527.0000  0.00000E+00  0.94040E-37 -0.31886E-12  0.00000E+00 -0.17567E-06  0.00000E+00  0.10665E-31  0.10375E-06  0.00000E+00 -0.73043E+00 -0.23623E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66035E+00  0.00000E+00  0.25726E-05    464  0.00000E+00      0.000
  130127.0000  0.00000E+00  0.94040E-37  0.19362E-12  0.00000E+00 -0.17383E-06  0.00000E+00  0.10722E-31  0.10386E-06  0.00000E+00 -0.73054E+00 -0.23656E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66025E+00  0.00000E+00  0.25727E-05    465  0.00000E+00      0.000
  130727.0000  0.00000E+00  0.94040E-37  0.50093E-12  0.00000E+00 -0.17220E-06  0.00000E+00  0.10778E-31  0.10416E-06  0.00000E+00 -0.73064E+00 -0.23689E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66014E+00  0.00000E+00  0.25730E-05    466  0.00000E+00      0.000
  131327.0000  0.00000E+00  0.94040E-37  0.35572E-12  0.00000E+00 -0.17046E-06  0.00000E+00  0.10835E-31  0.10438E-06  0.00000E+00 -0.73074E+00 -0.23722E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.66004E+00  0.00000E+00  0.25732E-05    467  0.00000E+00      0.000
  131927.0000  0.00000E+00  0.94040E-37  0.29132E-12  0.00000E+00 -0.16873E-06  0.00000E+00  0.10891E-31  0.10455E-06  0.00000E+00 -0.73085E+00 -0.23755E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65994E+00  0.00000E+00  0.25734E-05    468  0.00000E+00      0.000
  132527.0000  0.00000E+00  0.94040E-37 -0.36282E-12  0.00000E+00 -0.16710E-06  0.00000E+00  0.10947E-31  0.10434E-06  0.00000E+00 -0.73095E+00 -0.23787E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65984E+00  0.00000E+00  0.25734E-05    469  0.00000E+00      0.000
  133127.0000  0.00000E+00  0.94040E-37 -0.92149E-12  0.00000E+00 -0.16547E-06  0.00000E+00  0.11004E-31  0.10378E-06  0.00000E+00 -0.73104E+00 -0.23819E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65974E+00  0.00000E+00  0.25734E-05    470  0.00000E+00      0.000
  133727.0000  0.00000E+00  0.94040E-37 -0.63505E-13  0.00000E+00 -0.16395E-06  0.00000E+00  0.11060E-31  0.10374E-06  0.00000E+00 -0.73114E+00 -0.23852E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65964E+00  0.00000E+00  0.25734E-05    471  0.00000E+00      0.000
  134327.0000  0.00000E+00  0.94040E-37 -0.89839E-12  0.00000E+00 -0.16232E-06  0.00000E+00  0.11117E-31  0.10321E-06  0.00000E+00 -0.73124E+00 -0.23883E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65955E+00  0.00000E+00  0.25734E-05    472  0.00000E+00      0.000
  134628.0000  0.00000E+00  0.94040E-37 -0.76783E-12  0.00000E+00 -0.16156E-06  0.00000E+00  0.11145E-31  0.10297E-06  0.00000E+00 -0.73129E+00 -0.23899E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65950E+00  0.00000E+00  0.25734E-05    473  0.00000E+00      0.000
  134929.0000  0.00000E+00  0.94040E-37  0.12483E-11  0.00000E+00 -0.16069E-06  0.00000E+00  0.11173E-31  0.10335E-06  0.00000E+00 -0.73134E+00 -0.23915E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65945E+00  0.00000E+00  0.25738E-05    474  0.00000E+00      0.000
  135529.0000  0.00000E+00  0.94040E-37  0.43432E-12  0.00000E+00 -0.15917E-06  0.00000E+00  0.11230E-31  0.10361E-06  0.00000E+00 -0.73143E+00 -0.23947E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65935E+00  0.00000E+00  0.25740E-05    475  0.00000E+00      0.000
  136129.0000  0.00000E+00  0.94040E-37  0.96900E-12  0.00000E+00 -0.15765E-06  0.00000E+00  0.11286E-31  0.10419E-06  0.00000E+00 -0.73153E+00 -0.23978E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65926E+00  0.00000E+00  0.25746E-05    476  0.00000E+00      0.000
  136729.0000  0.00000E+00  0.94040E-37  0.14686E-11  0.00000E+00 -0.15613E-06  0.00000E+00  0.11343E-31  0.10507E-06  0.00000E+00 -0.73162E+00 -0.24009E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65916E+00  0.00000E+00  0.25755E-05    477  0.00000E+00      0.000
  137329.0000  0.00000E+00  0.94040E-37  0.38147E-12  0.00000E+00 -0.15472E-06  0.00000E+00  0.11399E-31  0.10530E-06  0.00000E+00 -0.73171E+00 -0.24041E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65907E+00  0.00000E+00  0.25757E-05    478  0.00000E+00      0.000
  137929.0000  0.00000E+00  0.94040E-37 -0.66080E-12  0.00000E+00 -0.15320E-06  0.00000E+00  0.11455E-31  0.10491E-06  0.00000E+00 -0.73181E+00 -0.24072E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65898E+00  0.00000E+00  0.25757E-05    479  0.00000E+00      0.000
  138529.0000  0.00000E+00  0.94040E-37  0.12434E-13  0.00000E+00 -0.15179E-06  0.00000E+00  0.11512E-31  0.10491E-06  0.00000E+00 -0.73190E+00 -0.24102E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65889E+00  0.00000E+00  0.25757E-05    480  0.00000E+00      0.000
  139129.0000  0.00000E+00  0.94040E-37 -0.81224E-12  0.00000E+00 -0.15038E-06  0.00000E+00  0.11568E-31  0.10443E-06  0.00000E+00 -0.73199E+00 -0.24133E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65880E+00  0.00000E+00  0.25757E-05    481  0.00000E+00      0.000
  139729.0000  0.00000E+00  0.94040E-37  0.15410E-12  0.00000E+00 -0.14897E-06  0.00000E+00  0.11625E-31  0.10452E-06  0.00000E+00 -0.73208E+00 -0.24164E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65871E+00  0.00000E+00  0.25758E-05    482  0.00000E+00      0.000
  140329.0000  0.00000E+00  0.94040E-37  0.12697E-11  0.00000E+00 -0.14756E-06  0.00000E+00  0.11681E-31  0.10528E-06  0.00000E+00 -0.73217E+00 -0.24194E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65862E+00  0.00000E+00  0.25766E-05    483  0.00000E+00      0.000
  140929.0000  0.00000E+00  0.94040E-37  0.11737E-11  0.00000E+00 -0.14615E-06  0.00000E+00  0.11738E-31  0.10598E-06  0.00000E+00 -0.73225E+00 -0.24225E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65853E+00  0.00000E+00  0.25773E-05    484  0.00000E+00      0.000
  141529.0000  0.00000E+00  0.94040E-37 -0.28066E-12  0.00000E+00 -0.14484E-06  0.00000E+00  0.11794E-31  0.10582E-06  0.00000E+00 -0.73234E+00 -0.24255E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65845E+00  0.00000E+00  0.25773E-05    485  0.00000E+00      0.000
  142129.0000  0.00000E+00  0.94040E-37 -0.11942E-11  0.00000E+00 -0.14354E-06  0.00000E+00  0.11850E-31  0.10510E-06  0.00000E+00 -0.73243E+00 -0.24285E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65836E+00  0.00000E+00  0.25773E-05    486  0.00000E+00      0.000
  142729.0000  0.00000E+00  0.94040E-37 -0.19984E-13  0.00000E+00 -0.14213E-06  0.00000E+00  0.11907E-31  0.10509E-06  0.00000E+00 -0.73251E+00 -0.24315E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65827E+00  0.00000E+00  0.25773E-05    487  0.00000E+00      0.000
  143030.5000  0.00000E+00  0.94040E-37 -0.16165E-12  0.00000E+00 -0.14148E-06  0.00000E+00  0.11935E-31  0.10504E-06  0.00000E+00 -0.73255E+00 -0.24331E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65823E+00  0.00000E+00  0.25773E-05    488  0.00000E+00      0.000
  143332.0000  0.00000E+00  0.94040E-37  0.18785E-12  0.00000E+00 -0.14083E-06  0.00000E+00  0.11964E-31  0.10510E-06  0.00000E+00 -0.73260E+00 -0.24346E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65819E+00  0.00000E+00  0.25773E-05    489  0.00000E+00      0.000
  143932.0000  0.00000E+00  0.94040E-37 -0.74518E-12  0.00000E+00 -0.13952E-06  0.00000E+00  0.12020E-31  0.10465E-06  0.00000E+00 -0.73268E+00 -0.24376E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65811E+00  0.00000E+00  0.25773E-05    490  0.00000E+00      0.000
  144532.0000  0.00000E+00  0.94040E-37 -0.35083E-12  0.00000E+00 -0.13833E-06  0.00000E+00  0.12076E-31  0.10444E-06  0.00000E+00 -0.73276E+00 -0.24406E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65802E+00  0.00000E+00  0.25773E-05    491  0.00000E+00      0.000
  145132.0000  0.00000E+00  0.94040E-37 -0.12399E-11  0.00000E+00 -0.13703E-06  0.00000E+00  0.12133E-31  0.10369E-06  0.00000E+00 -0.73285E+00 -0.24436E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65794E+00  0.00000E+00  0.25773E-05    492  0.00000E+00      0.000
  145732.0000  0.00000E+00  0.94040E-37 -0.48184E-12  0.00000E+00 -0.13583E-06  0.00000E+00  0.12189E-31  0.10340E-06  0.00000E+00 -0.73293E+00 -0.24467E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65786E+00  0.00000E+00  0.25773E-05    493  0.00000E+00      0.000
  146302.3000  0.00000E+00  0.94040E-37 -0.61995E-12  0.00000E+00 -0.13464E-06  0.00000E+00  0.12243E-31  0.10305E-06  0.00000E+00 -0.73300E+00 -0.24495E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65778E+00  0.00000E+00  0.25773E-05    494  0.00000E+00      0.000
  146872.6000  0.00000E+00  0.94040E-37 -0.87796E-12  0.00000E+00 -0.13345E-06  0.00000E+00  0.12297E-31  0.10255E-06  0.00000E+00 -0.73308E+00 -0.24524E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65771E+00  0.00000E+00  0.25773E-05    495  0.00000E+00      0.000
  147442.9000  0.00000E+00  0.94040E-37 -0.96634E-12  0.00000E+00 -0.13236E-06  0.00000E+00  0.12350E-31  0.10200E-06  0.00000E+00 -0.73316E+00 -0.24553E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65763E+00  0.00000E+00  0.25773E-05    496  0.00000E+00      0.000
  148013.2000  0.00000E+00  0.94040E-37  0.10174E-11  0.00000E+00 -0.13117E-06  0.00000E+00  0.12404E-31  0.10258E-06  0.00000E+00 -0.73323E+00 -0.24583E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65756E+00  0.00000E+00  0.25779E-05    497  0.00000E+00      0.000
  148583.5000  0.00000E+00  0.94040E-37 -0.48717E-12  0.00000E+00 -0.13008E-06  0.00000E+00  0.12457E-31  0.10230E-06  0.00000E+00 -0.73330E+00 -0.24612E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65748E+00  0.00000E+00  0.25779E-05    498  0.00000E+00      0.000
  149153.8000  0.00000E+00  0.94040E-37 -0.56666E-12  0.00000E+00 -0.12899E-06  0.00000E+00  0.12511E-31  0.10198E-06  0.00000E+00 -0.73338E+00 -0.24642E+04  0.00000E+00 -0.29621E+04  0.00000E+00  0.00000E+00  0.65741E+00  0.00000E+00  0.25779E-05    499  0.00000E+00      0.000
