"Plot Title: Ambient HNT Field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10689813, SEN S/N: 10689813)","RH, % (LGR S/N: 10689813, SEN S/N: 10689813)","Host Connected (LGR S/N: 10689813)","Button Down (LGR S/N: 10689813)","Button Up (LGR S/N: 10689813)","Stopped (LGR S/N: 10689813)","End Of File (LGR S/N: 10689813)"
461,05/26/18 12:57:16 AM,23.790,64.598,,,,,
462,05/26/18 01:02:16 AM,23.790,64.622,,,,,
463,05/26/18 01:07:16 AM,23.693,64.890,,,,,
464,05/26/18 01:12:16 AM,23.525,65.459,,,,,
465,05/26/18 01:17:16 AM,23.381,65.884,,,,,
466,05/26/18 01:22:16 AM,23.069,66.860,,,,,
467,05/26/18 01:27:16 AM,22.901,67.662,,,,,
468,05/26/18 01:32:16 AM,22.757,68.281,,,,,
469,05/26/18 01:37:16 AM,22.877,68.197,,,,,
470,05/26/18 01:42:16 AM,23.093,67.507,,,,,
471,05/26/18 01:47:16 AM,23.189,67.042,,,,,
472,05/26/18 01:52:16 AM,23.117,67.203,,,,,
473,05/26/18 01:57:16 AM,22.997,67.707,,,,,
474,05/26/18 02:02:16 AM,22.901,68.034,,,,,
475,05/26/18 02:07:16 AM,22.877,68.261,,,,,
476,05/26/18 02:12:16 AM,22.853,68.329,,,,,
477,05/26/18 02:17:16 AM,22.829,68.301,,,,,
478,05/26/18 02:22:16 AM,22.709,68.580,,,,,
479,05/26/18 02:27:16 AM,22.829,68.205,,,,,
480,05/26/18 02:32:16 AM,22.757,68.185,,,,,
481,05/26/18 02:37:16 AM,22.709,68.321,,,,,
482,05/26/18 02:42:16 AM,22.589,68.666,,,,,
483,05/26/18 02:47:16 AM,22.565,68.802,,,,,
484,05/26/18 02:52:16 AM,22.541,68.739,,,,,
485,05/26/18 02:57:16 AM,22.517,68.743,,,,,
486,05/26/18 03:02:16 AM,22.493,68.681,,,,,
487,05/26/18 03:07:16 AM,22.493,68.551,,,,,
488,05/26/18 03:12:16 AM,22.397,68.664,,,,,
489,05/26/18 03:17:16 AM,22.421,68.433,,,,,
490,05/26/18 03:22:16 AM,22.445,68.494,,,,,
491,05/26/18 03:27:16 AM,22.373,68.473,,,,,
492,05/26/18 03:32:16 AM,22.397,68.373,,,,,
493,05/26/18 03:37:16 AM,22.445,68.143,,,,,
494,05/26/18 03:42:16 AM,22.469,67.859,,,,,
495,05/26/18 03:47:16 AM,22.493,67.641,,,,,
496,05/26/18 03:52:16 AM,22.421,67.836,,,,,
497,05/26/18 03:57:16 AM,22.373,67.937,,,,,
498,05/26/18 04:02:16 AM,22.350,68.128,,,,,
499,05/26/18 04:07:16 AM,22.230,68.274,,,,,
500,05/26/18 04:12:16 AM,22.158,68.671,,,,,
501,05/26/18 04:17:16 AM,22.230,68.433,,,,,
502,05/26/18 04:22:16 AM,22.230,68.465,,,,,
503,05/26/18 04:27:16 AM,22.206,68.534,,,,,
504,05/26/18 04:32:16 AM,22.110,68.876,,,,,
505,05/26/18 04:37:16 AM,21.943,69.341,,,,,
506,05/26/18 04:42:16 AM,21.799,69.780,,,,,
507,05/26/18 04:47:16 AM,21.656,70.343,,,,,
508,05/26/18 04:52:16 AM,21.322,71.073,,,,,
509,05/26/18 04:57:16 AM,21.059,72.076,,,,,
510,05/26/18 05:02:16 AM,20.773,73.203,,,,,
511,05/26/18 05:07:16 AM,20.749,74.053,,,,,
512,05/26/18 05:12:16 AM,20.559,74.322,,,,,
513,05/26/18 05:17:16 AM,20.321,75.274,,,,,
514,05/26/18 05:22:16 AM,20.416,75.588,,,,,
515,05/26/18 05:27:16 AM,20.487,75.256,,,,,
516,05/26/18 05:32:16 AM,20.583,74.929,,,,,
517,05/26/18 05:37:16 AM,20.630,74.666,,,,,
518,05/26/18 05:42:16 AM,20.535,74.524,,,,,
519,05/26/18 05:47:16 AM,20.606,74.719,,,,,
520,05/26/18 05:52:16 AM,20.678,74.407,,,,,
521,05/26/18 05:57:16 AM,20.749,74.200,,,,,
522,05/26/18 06:02:16 AM,20.630,74.165,,,,,
523,05/26/18 06:05:08 AM,,,Logged,,,,
524,05/26/18 06:07:16 AM,20.583,74.469,,,,,
525,05/26/18 06:12:16 AM,20.440,74.636,,,,,
526,05/26/18 06:17:16 AM,20.321,75.381,,,,,
527,05/26/18 06:22:16 AM,20.297,75.711,,,,,
528,05/26/18 06:27:16 AM,20.416,75.588,,,,,
529,05/26/18 06:32:16 AM,20.559,75.518,,,,,
530,05/26/18 06:37:16 AM,20.773,75.171,,,,,
531,05/26/18 06:42:16 AM,21.059,74.413,,,,,
532,05/26/18 06:47:16 AM,21.513,73.109,,,,,
533,05/26/18 06:52:16 AM,21.823,71.639,,,,,
534,05/26/18 06:57:16 AM,22.039,70.775,,,,,
535,05/26/18 07:02:16 AM,22.421,69.402,,,,,
536,05/26/18 07:07:16 AM,22.877,68.717,,,,,
537,05/26/18 07:12:16 AM,23.333,66.900,,,,,
538,05/26/18 07:17:16 AM,23.261,66.316,,,,,
539,05/26/18 07:22:16 AM,23.333,65.920,,,,,
540,05/26/18 07:27:16 AM,23.934,65.382,,,,,
541,05/26/18 07:32:16 AM,24.513,63.923,,,,,
542,05/26/18 07:37:16 AM,24.248,62.820,,,,,
543,05/26/18 07:42:16 AM,24.658,62.222,,,,,
544,05/26/18 07:47:16 AM,25.385,60.095,,,,,
545,05/26/18 07:52:16 AM,25.774,59.108,,,,,
546,05/26/18 07:57:16 AM,26.066,57.749,,,,,
547,05/26/18 08:02:16 AM,26.652,57.270,,,,,
548,05/26/18 08:07:16 AM,26.897,56.893,,,,,
549,05/26/18 08:12:16 AM,26.995,55.346,,,,,
550,05/26/18 08:17:16 AM,26.872,55.913,,,,,
551,05/26/18 08:22:16 AM,26.872,57.924,,,,,
552,05/26/18 08:27:16 AM,27.560,56.495,,,,,
553,05/26/18 08:32:16 AM,27.733,54.735,,,,,
554,05/26/18 08:37:16 AM,27.609,55.775,,,,,
555,05/26/18 08:42:16 AM,27.782,55.523,,,,,
556,05/26/18 08:47:16 AM,27.807,56.377,,,,,
557,05/26/18 08:52:16 AM,28.054,56.998,,,,,
558,05/26/18 08:57:16 AM,28.549,54.308,,,,,
559,05/26/18 09:02:16 AM,28.450,54.254,,,,,
560,05/26/18 09:07:16 AM,29.047,54.501,,,,,
561,05/26/18 09:12:16 AM,29.146,53.720,,,,,
562,05/26/18 09:17:16 AM,29.847,52.057,,,,,
563,05/26/18 09:22:16 AM,29.371,53.223,,,,,
564,05/26/18 09:27:16 AM,29.872,51.831,,,,,
565,05/26/18 09:32:16 AM,30.149,50.820,,,,,
566,05/26/18 09:37:16 AM,30.249,50.174,,,,,
567,05/26/18 09:42:16 AM,30.628,49.597,,,,,
568,05/26/18 09:47:16 AM,31.008,48.703,,,,,
569,05/26/18 09:52:16 AM,31.364,47.174,,,,,
570,05/26/18 09:57:16 AM,31.237,47.709,,,,,
571,05/26/18 10:02:16 AM,31.594,47.362,,,,,
572,05/26/18 10:07:16 AM,31.773,47.028,,,,,
573,05/26/18 10:12:16 AM,31.517,47.151,,,,,
574,05/26/18 10:17:16 AM,31.645,48.554,,,,,
575,05/26/18 10:22:16 AM,32.415,46.160,,,,,
576,05/26/18 10:27:16 AM,32.776,46.852,,,,,
577,05/26/18 10:32:16 AM,32.569,46.669,,,,,
578,05/26/18 10:37:16 AM,32.337,45.332,,,,,
579,05/26/18 10:42:16 AM,32.595,44.342,,,,,
580,05/26/18 10:47:16 AM,33.269,45.281,,,,,
581,05/26/18 10:52:16 AM,32.906,45.085,,,,,
582,05/26/18 10:57:16 AM,33.477,43.186,,,,,
583,05/26/18 11:02:16 AM,33.451,43.673,,,,,
584,05/26/18 11:07:16 AM,33.139,44.597,,,,,
585,05/26/18 11:12:16 AM,33.373,42.329,,,,,
586,05/26/18 11:17:16 AM,33.556,43.547,,,,,
587,05/26/18 11:22:16 AM,34.079,42.575,,,,,
588,05/26/18 11:27:16 AM,33.974,41.688,,,,,
589,05/26/18 11:32:16 AM,34.211,40.849,,,,,
590,05/26/18 11:37:16 AM,34.607,40.221,,,,,
591,05/26/18 11:42:16 AM,35.031,39.240,,,,,
592,05/26/18 11:47:16 AM,34.898,40.527,,,,,
593,05/26/18 11:52:16 AM,34.871,39.510,,,,,
594,05/26/18 11:57:16 AM,35.137,38.468,,,,,
595,05/26/18 12:02:16 PM,35.137,39.303,,,,,
596,05/26/18 12:07:16 PM,35.057,38.269,,,,,
597,05/26/18 12:12:16 PM,35.564,37.831,,,,,
598,05/26/18 12:17:16 PM,36.236,37.996,,,,,
599,05/26/18 12:22:16 PM,36.697,36.985,,,,,
600,05/26/18 12:27:16 PM,36.561,35.224,,,,,
601,05/26/18 12:32:16 PM,36.561,33.688,,,,,
602,05/26/18 12:37:16 PM,37.161,35.385,,,,,
603,05/26/18 12:42:16 PM,37.352,36.076,,,,,
604,05/26/18 12:47:16 PM,36.969,33.282,,,,,
605,05/26/18 12:52:16 PM,37.682,34.059,,,,,
606,05/26/18 12:57:16 PM,36.806,34.327,,,,,
607,05/26/18 01:02:16 PM,37.407,34.948,,,,,
608,05/26/18 01:07:16 PM,38.042,33.177,,,,,
609,05/26/18 01:12:16 PM,37.931,25.256,,,,,
610,05/26/18 01:17:16 PM,38.431,27.752,,,,,
611,05/26/18 01:22:16 PM,37.876,29.445,,,,,
612,05/26/18 01:27:16 PM,38.208,28.867,,,,,
613,05/26/18 01:32:16 PM,38.878,32.172,,,,,
614,05/26/18 01:37:16 PM,38.906,30.217,,,,,
615,05/26/18 01:42:16 PM,39.019,29.572,,,,,
616,05/26/18 01:47:16 PM,38.598,26.737,,,,,
617,05/26/18 01:52:16 PM,39.216,29.359,,,,,
618,05/26/18 01:57:16 PM,39.811,29.907,,,,,
619,05/26/18 02:02:16 PM,39.159,27.579,,,,,
620,05/26/18 02:07:16 PM,38.990,27.419,,,,,
621,05/26/18 02:12:16 PM,38.850,27.723,,,,,
622,05/26/18 02:17:16 PM,39.385,27.531,,,,,
623,05/26/18 02:22:16 PM,39.953,26.515,,,,,
624,05/26/18 02:27:16 PM,39.583,23.705,,,,,
625,05/26/18 02:32:16 PM,39.527,23.217,,,,,
626,05/26/18 02:37:16 PM,39.413,25.226,,,,,
627,05/26/18 02:42:16 PM,39.640,24.177,,,,,
628,05/26/18 02:47:16 PM,39.640,24.899,,,,,
629,05/26/18 02:52:16 PM,40.096,27.094,,,,,
630,05/26/18 02:57:16 PM,40.210,24.609,,,,,
631,05/26/18 03:02:16 PM,40.613,26.919,,,,,
632,05/26/18 03:07:16 PM,40.383,25.336,,,,,
633,05/26/18 03:12:16 PM,40.757,23.605,,,,,
634,05/26/18 03:17:16 PM,40.786,22.838,,,,,
635,05/26/18 03:22:16 PM,40.902,24.274,,,,,
636,05/26/18 03:27:16 PM,40.844,22.115,,,,,
637,05/26/18 03:32:16 PM,40.325,21.236,,,,,
638,05/26/18 03:37:16 PM,40.555,24.894,,,,,
639,05/26/18 03:42:16 PM,39.925,22.178,,,,,
640,05/26/18 03:47:16 PM,39.385,17.574,,,,,
641,05/26/18 03:52:16 PM,39.982,20.777,,,,,
642,05/26/18 03:57:16 PM,40.411,17.210,,,,,
643,05/26/18 04:02:16 PM,40.815,18.244,,,,,
644,05/26/18 04:07:16 PM,40.642,16.845,,,,,
645,05/26/18 04:12:16 PM,41.748,20.188,,,,,
646,05/26/18 04:17:16 PM,40.642,16.044,,,,,
647,05/26/18 04:22:16 PM,41.163,15.253,,,,,
648,05/26/18 04:27:16 PM,41.484,15.000,,,,,
649,05/26/18 04:32:16 PM,41.601,19.673,,,,,
650,05/26/18 04:37:16 PM,41.601,19.092,,,,,
651,05/26/18 04:42:16 PM,41.484,18.976,,,,,
652,05/26/18 04:47:16 PM,41.572,15.810,,,,,
653,05/26/18 04:52:16 PM,42.368,19.183,,,,,
654,05/26/18 04:57:16 PM,41.748,17.513,,,,,
655,05/26/18 05:02:16 PM,41.425,19.002,,,,,
656,05/26/18 05:07:16 PM,41.513,16.467,,,,,
657,05/26/18 05:12:16 PM,41.425,17.158,,,,,
658,05/26/18 05:17:16 PM,41.513,18.489,,,,,
659,05/26/18 05:22:16 PM,42.308,18.884,,,,,
660,05/26/18 05:27:16 PM,41.689,23.319,,,,,
661,05/26/18 05:32:16 PM,39.754,25.814,,,,,
662,05/26/18 05:37:16 PM,38.990,26.840,,,,,
663,05/26/18 05:42:16 PM,38.850,28.061,,,,,
664,05/26/18 05:47:16 PM,39.131,29.039,,,,,
665,05/26/18 05:52:16 PM,38.934,24.876,,,,,
666,05/26/18 05:57:16 PM,38.319,26.090,,,,,
667,05/26/18 06:02:16 PM,38.153,27.873,,,,,
668,05/26/18 06:07:16 PM,38.682,27.121,,,,,
669,05/26/18 06:12:16 PM,38.264,27.031,,,,,
670,05/26/18 06:17:16 PM,37.986,26.282,,,,,
671,05/26/18 06:22:16 PM,37.820,26.548,,,,,
672,05/26/18 06:27:16 PM,37.959,25.505,,,,,
673,05/26/18 06:32:16 PM,38.486,26.022,,,,,
674,05/26/18 06:37:16 PM,38.014,24.797,,,,,
675,05/26/18 06:42:16 PM,37.931,26.516,,,,,
676,05/26/18 06:47:16 PM,37.462,24.509,,,,,
677,05/26/18 06:52:16 PM,37.655,27.091,,,,,
678,05/26/18 06:57:16 PM,37.462,25.677,,,,,
679,05/26/18 07:02:16 PM,37.352,26.685,,,,,
680,05/26/18 07:07:16 PM,37.490,26.392,,,,,
681,05/26/18 07:12:16 PM,36.969,26.743,,,,,
682,05/26/18 07:17:16 PM,36.643,25.906,,,,,
683,05/26/18 07:22:16 PM,36.507,26.930,,,,,
684,05/26/18 07:27:16 PM,36.426,26.173,,,,,
685,05/26/18 07:32:16 PM,35.913,26.578,,,,,
686,05/26/18 07:37:16 PM,35.618,27.376,,,,,
687,05/26/18 07:42:16 PM,35.217,28.114,,,,,
688,05/26/18 07:47:16 PM,34.633,29.746,,,,,
689,05/26/18 07:52:16 PM,34.132,31.069,,,,,
690,05/26/18 07:57:16 PM,33.243,32.375,,,,,
691,05/26/18 08:02:16 PM,32.286,34.371,,,,,
692,05/26/18 08:07:16 PM,31.824,36.202,,,,,
693,05/26/18 08:12:16 PM,31.441,36.731,,,,,
694,05/26/18 08:17:16 PM,31.135,37.680,,,,,
695,05/26/18 08:22:16 PM,31.084,37.600,,,,,
696,05/26/18 08:27:16 PM,30.932,37.883,,,,,
697,05/26/18 08:32:16 PM,30.729,38.487,,,,,
698,05/26/18 08:37:16 PM,30.653,38.169,,,,,
699,05/26/18 08:42:16 PM,30.502,38.703,,,,,
700,05/26/18 08:47:16 PM,30.199,39.566,,,,,
701,05/26/18 08:52:16 PM,29.847,40.097,,,,,
702,05/26/18 08:57:16 PM,29.722,40.414,,,,,
703,05/26/18 09:02:16 PM,29.872,40.090,,,,,
704,05/26/18 09:07:16 PM,29.822,39.975,,,,,
705,05/26/18 09:12:16 PM,29.696,40.747,,,,,
706,05/26/18 09:17:16 PM,29.471,41.328,,,,,
707,05/26/18 09:22:16 PM,29.171,42.555,,,,,
708,05/26/18 09:27:16 PM,28.897,43.316,,,,,
709,05/26/18 09:32:16 PM,28.773,44.076,,,,,
710,05/26/18 09:37:16 PM,28.773,44.468,,,,,
711,05/26/18 09:42:16 PM,28.599,44.726,,,,,
712,05/26/18 09:47:16 PM,28.524,45.301,,,,,
713,05/26/18 09:52:16 PM,28.400,46.068,,,,,
714,05/26/18 09:57:16 PM,28.375,46.440,,,,,
715,05/26/18 10:02:16 PM,28.128,47.537,,,,,
716,05/26/18 10:07:16 PM,28.054,48.245,,,,,
717,05/26/18 10:12:16 PM,28.078,48.330,,,,,
718,05/26/18 10:17:16 PM,28.128,48.363,,,,,
719,05/26/18 10:22:16 PM,27.856,49.333,,,,,
720,05/26/18 10:27:16 PM,27.609,50.327,,,,,
721,05/26/18 10:32:16 PM,27.683,50.318,,,,,
722,05/26/18 10:37:16 PM,27.881,49.924,,,,,
723,05/26/18 10:42:16 PM,28.029,49.686,,,,,
724,05/26/18 10:47:16 PM,28.004,49.950,,,,,
725,05/26/18 10:52:16 PM,27.757,50.853,,,,,
726,05/26/18 10:57:16 PM,27.314,52.312,,,,,
727,05/26/18 11:02:16 PM,27.339,52.589,,,,,
728,05/26/18 11:07:16 PM,27.216,53.275,,,,,
729,05/26/18 11:12:16 PM,26.946,54.477,,,,,
730,05/26/18 11:17:16 PM,26.676,55.547,,,,,
731,05/26/18 11:22:16 PM,26.285,56.891,,,,,
732,05/26/18 11:27:16 PM,26.139,57.469,,,,,
733,05/26/18 11:32:16 PM,26.090,57.900,,,,,
734,05/26/18 11:37:16 PM,26.383,56.942,,,,,
735,05/26/18 11:42:16 PM,26.432,56.635,,,,,
736,05/26/18 11:47:16 PM,26.530,56.237,,,,,
737,05/26/18 11:52:16 PM,26.359,56.668,,,,,
738,05/26/18 11:57:16 PM,26.066,57.547,,,,,
739,05/27/18 12:02:16 AM,26.017,57.823,,,,,
740,05/27/18 12:07:16 AM,25.798,58.598,,,,,
741,05/27/18 12:12:16 AM,25.749,58.775,,,,,
742,05/27/18 12:17:16 AM,25.895,58.363,,,,,
743,05/27/18 12:22:16 AM,26.042,57.446,,,,,
744,05/27/18 12:27:16 AM,26.237,56.480,,,,,
745,05/27/18 12:32:16 AM,26.212,56.173,,,,,
746,05/27/18 12:37:16 AM,26.066,56.450,,,,,
747,05/27/18 12:42:16 AM,26.017,56.476,,,,,
748,05/27/18 12:47:16 AM,25.822,57.092,,,,,
749,05/27/18 12:52:16 AM,25.944,56.667,,,,,
750,05/27/18 12:57:16 AM,25.993,56.354,,,,,
751,05/27/18 01:02:16 AM,25.968,56.517,,,,,
752,05/27/18 01:07:16 AM,25.798,56.818,,,,,
753,05/27/18 01:12:16 AM,25.798,56.702,,,,,
754,05/27/18 01:17:16 AM,25.603,57.041,,,,,
755,05/27/18 01:22:16 AM,25.312,58.226,,,,,
756,05/27/18 01:27:16 AM,25.118,59.038,,,,,
757,05/27/18 01:32:16 AM,25.021,59.331,,,,,
758,05/27/18 01:37:16 AM,24.948,59.434,,,,,
759,05/27/18 01:42:16 AM,25.045,59.139,,,,,
760,05/27/18 01:47:16 AM,24.924,59.302,,,,,
761,05/27/18 01:52:16 AM,24.900,59.376,,,,,
762,05/27/18 01:57:16 AM,24.827,59.669,,,,,
763,05/27/18 02:02:16 AM,24.706,60.156,,,,,
764,05/27/18 02:07:16 AM,24.731,60.079,,,,,
765,05/27/18 02:12:16 AM,24.634,60.482,,,,,
766,05/27/18 02:17:16 AM,24.561,60.609,,,,,
767,05/27/18 02:22:16 AM,24.561,60.702,,,,,
768,05/27/18 02:27:16 AM,24.392,61.233,,,,,
769,05/27/18 02:32:16 AM,24.079,62.366,,,,,
770,05/27/18 02:37:16 AM,24.103,62.508,,,,,
771,05/27/18 02:42:16 AM,24.127,62.418,,,,,
772,05/27/18 02:47:16 AM,24.031,62.502,,,,,
773,05/27/18 02:52:16 AM,23.958,62.772,,,,,
774,05/27/18 02:57:16 AM,24.127,62.210,,,,,
775,05/27/18 03:02:16 AM,24.055,62.246,,,,,
776,05/27/18 03:07:16 AM,23.838,62.927,,,,,
777,05/27/18 03:12:16 AM,23.766,63.293,,,,,
778,05/27/18 03:17:16 AM,23.838,63.145,,,,,
779,05/27/18 03:22:16 AM,23.742,63.187,,,,,
780,05/27/18 03:27:16 AM,23.693,63.555,,,,,
781,05/27/18 03:32:16 AM,23.621,63.569,,,,,
782,05/27/18 03:37:16 AM,23.357,64.415,,,,,
783,05/27/18 03:42:16 AM,22.949,66.072,,,,,
784,05/27/18 03:47:16 AM,23.237,65.540,,,,,
785,05/27/18 03:52:16 AM,22.973,65.987,,,,,
786,05/27/18 03:57:16 AM,22.613,67.350,,,,,
787,05/27/18 04:02:16 AM,22.206,68.761,,,,,
788,05/27/18 04:07:16 AM,22.134,69.310,,,,,
789,05/27/18 04:12:16 AM,21.919,70.193,,,,,
790,05/27/18 04:17:16 AM,21.967,70.113,,,,,
791,05/27/18 04:22:16 AM,21.656,70.947,,,,,
792,05/27/18 04:27:16 AM,21.465,71.648,,,,,
793,05/27/18 04:32:16 AM,21.274,72.257,,,,,
794,05/27/18 04:37:16 AM,20.988,73.040,,,,,
795,05/27/18 04:42:16 AM,20.821,73.899,,,,,
796,05/27/18 04:47:16 AM,21.393,73.309,,,,,
797,05/27/18 04:52:16 AM,21.322,72.729,,,,,
798,05/27/18 04:57:16 AM,21.632,72.424,,,,,
799,05/27/18 05:02:16 AM,21.680,71.496,,,,,
800,05/27/18 05:07:16 AM,21.752,71.128,,,,,
801,05/27/18 05:12:16 AM,21.847,70.957,,,,,
802,05/27/18 05:17:16 AM,21.584,71.191,,,,,
803,05/27/18 05:22:16 AM,21.370,71.743,,,,,
804,05/27/18 05:27:16 AM,21.417,71.985,,,,,
805,05/27/18 05:32:16 AM,21.298,72.085,,,,,
806,05/27/18 05:37:16 AM,21.083,72.584,,,,,
807,05/27/18 05:42:16 AM,20.511,73.746,,,,,
808,05/27/18 05:47:16 AM,19.916,74.646,,,,,
809,05/27/18 05:52:16 AM,19.654,76.397,,,,,
810,05/27/18 05:57:16 AM,19.678,77.293,,,,,
811,05/27/18 06:02:16 AM,19.321,77.080,,,,,
812,05/27/18 06:07:16 AM,19.107,78.241,,,,,
813,05/27/18 06:12:16 AM,18.940,78.660,,,,,
814,05/27/18 06:17:16 AM,18.940,79.150,,,,,
815,05/27/18 06:22:16 AM,19.202,79.568,,,,,
816,05/27/18 06:27:16 AM,19.606,79.392,,,,,
817,05/27/18 06:32:16 AM,20.082,78.502,,,,,
818,05/27/18 06:37:16 AM,20.845,77.570,,,,,
819,05/27/18 06:42:16 AM,21.728,75.067,,,,,
820,05/27/18 06:47:16 AM,22.493,72.441,,,,,
821,05/27/18 06:52:16 AM,23.093,69.722,,,,,
822,05/27/18 06:57:16 AM,23.669,67.376,,,,,
823,05/27/18 07:02:16 AM,24.006,65.006,,,,,
824,05/27/18 07:07:16 AM,24.561,63.985,,,,,
825,05/27/18 07:12:16 AM,24.924,62.041,,,,,
826,05/27/18 07:17:16 AM,25.191,61.079,,,,,
827,05/27/18 07:22:16 AM,25.847,60.839,,,,,
828,05/27/18 07:27:16 AM,26.090,59.242,,,,,
829,05/27/18 07:32:16 AM,25.993,58.487,,,,,
830,05/27/18 07:37:16 AM,26.310,58.331,,,,,
831,05/27/18 07:42:16 AM,26.725,57.894,,,,,
832,05/27/18 07:47:16 AM,26.921,56.429,,,,,
833,05/27/18 07:52:16 AM,27.044,55.676,,,,,
834,05/27/18 07:57:16 AM,27.265,55.320,,,,,
835,05/27/18 08:02:16 AM,27.560,54.594,,,,,
836,05/27/18 08:07:16 AM,27.609,54.885,,,,,
837,05/27/18 08:12:16 AM,27.881,54.152,,,,,
838,05/27/18 08:17:16 AM,28.524,52.879,,,,,
839,05/27/18 08:22:16 AM,28.897,53.269,,,,,
840,05/27/18 08:27:16 AM,29.071,51.167,,,,,
841,05/27/18 08:32:16 AM,28.997,50.767,,,,,
842,05/27/18 08:37:16 AM,29.121,50.565,,,,,
843,05/27/18 08:39:16 AM,,,Logged,,,,
844,05/27/18 08:42:16 AM,29.772,50.489,,,,,
845,05/27/18 08:47:16 AM,29.722,50.073,,,,,
846,05/27/18 08:52:16 AM,29.121,50.512,,,,,
847,05/27/18 08:57:16 AM,28.450,51.232,,,,,
848,05/27/18 09:02:16 AM,28.326,51.189,,,,,
849,05/27/18 09:07:16 AM,28.351,51.873,,,,,
850,05/27/18 09:12:16 AM,29.146,52.018,,,,,
851,05/27/18 09:17:16 AM,29.872,50.947,,,,,
852,05/27/18 09:22:16 AM,30.426,48.652,,,,,
853,05/27/18 09:27:16 AM,31.237,46.637,,,,,
854,05/27/18 09:32:16 AM,31.441,45.947,,,,,
855,05/27/18 09:37:16 AM,32.234,44.019,,,,,
856,05/27/18 09:42:16 AM,32.132,44.186,,,,,
857,05/27/18 09:47:16 AM,32.647,42.683,,,,,
858,05/27/18 09:52:16 AM,32.492,42.797,,,,,
859,05/27/18 09:57:16 AM,33.061,42.130,,,,,
860,05/27/18 10:02:16 AM,32.802,40.403,,,,,
861,05/27/18 10:07:16 AM,32.906,41.325,,,,,
862,05/27/18 10:12:16 AM,33.608,41.662,,,,,
863,05/27/18 10:17:16 AM,33.791,39.458,,,,,
864,05/27/18 10:22:16 AM,34.132,38.850,,,,,
865,05/27/18 10:27:16 AM,34.369,38.346,,,,,
866,05/27/18 10:32:16 AM,33.896,36.854,,,,,
867,05/27/18 10:37:16 AM,34.369,38.567,,,,,
868,05/27/18 10:42:16 AM,34.580,36.773,,,,,
869,05/27/18 10:47:16 AM,35.671,36.863,,,,,
870,05/27/18 10:52:16 AM,35.725,34.617,,,,,
871,05/27/18 10:57:16 AM,35.806,34.398,,,,,
872,05/27/18 11:02:16 AM,34.185,35.472,,,,,
873,05/27/18 11:07:16 AM,33.451,37.307,,,,,
874,05/27/18 11:12:16 AM,33.791,38.593,,,,,
875,05/27/18 11:17:16 AM,34.422,37.883,,,,,
876,05/27/18 11:22:16 AM,33.870,37.032,,,,,
877,05/27/18 11:27:16 AM,33.974,39.447,,,,,
878,05/27/18 11:32:16 AM,34.898,37.650,,,,,
879,05/27/18 11:37:16 AM,35.725,34.952,,,,,
880,05/27/18 11:42:16 AM,35.698,35.672,,,,,
881,05/27/18 11:47:16 AM,36.129,34.585,,,,,
882,05/27/18 11:52:16 AM,35.913,34.195,,,,,
883,05/27/18 11:57:16 AM,35.457,36.284,,,,,
884,05/27/18 12:02:16 PM,35.404,35.004,,,,,
885,05/27/18 12:07:16 PM,36.236,32.628,,,,,
886,05/27/18 12:12:16 PM,36.129,31.288,,,,,
887,05/27/18 12:17:16 PM,36.426,31.097,,,,,
888,05/27/18 12:22:16 PM,36.860,31.664,,,,,
889,05/27/18 12:27:16 PM,37.079,29.598,,,,,
890,05/27/18 12:32:16 PM,37.051,30.639,,,,,
891,05/27/18 12:37:16 PM,36.372,30.171,,,,,
892,05/27/18 12:42:16 PM,36.318,31.411,,,,,
893,05/27/18 12:47:16 PM,37.079,31.800,,,,,
894,05/27/18 12:52:16 PM,37.738,31.744,,,,,
895,05/27/18 12:57:16 PM,37.765,31.123,,,,,
896,05/27/18 01:02:16 PM,37.820,31.188,,,,,
897,05/27/18 01:07:16 PM,38.766,30.114,,,,,
898,05/27/18 01:12:16 PM,39.413,26.653,,,,,
899,05/27/18 01:17:16 PM,39.159,30.109,,,,,
900,05/27/18 01:22:16 PM,39.982,26.338,,,,,
901,05/27/18 01:27:16 PM,40.210,25.790,,,,,
902,05/27/18 01:32:16 PM,38.878,22.024,,,,,
903,05/27/18 01:37:16 PM,38.850,24.184,,,,,
904,05/27/18 01:42:16 PM,38.850,24.602,,,,,
905,05/27/18 01:47:16 PM,39.131,26.036,,,,,
906,05/27/18 01:52:16 PM,39.244,23.898,,,,,
907,05/27/18 01:57:16 PM,38.906,24.440,,,,,
908,05/27/18 02:02:16 PM,38.153,25.871,,,,,
909,05/27/18 02:07:16 PM,37.793,27.117,,,,,
910,05/27/18 02:12:16 PM,37.325,29.067,,,,,
911,05/27/18 02:17:16 PM,36.942,28.377,,,,,
912,05/27/18 02:22:16 PM,36.616,28.646,,,,,
913,05/27/18 02:27:16 PM,37.024,26.013,,,,,
914,05/27/18 02:32:16 PM,37.215,26.267,,,,,
915,05/27/18 02:37:16 PM,36.724,27.486,,,,,
916,05/27/18 02:42:16 PM,36.372,28.590,,,,,
917,05/27/18 02:47:16 PM,36.426,30.403,,,,,
918,05/27/18 02:52:16 PM,36.751,31.741,,,,,
919,05/27/18 02:57:16 PM,36.997,29.243,,,,,
920,05/27/18 03:02:16 PM,37.655,29.645,,,,,
